S_0,v_0,kappa,theta,gamma,rho,r,K,T,EEP
100.0,0.073578015769773,3.385308639302317,0.0313592133407542,0.0876613809293917,-0.7925554980683871,0.0196025769524365,110,0.5,0.2489098806744554
100.0,0.073578015769773,3.385308639302317,0.0313592133407542,0.0876613809293917,-0.7925554980683871,0.0196025769524365,90,0.75,0.0536929578695839
100.0,0.073578015769773,3.385308639302317,0.0313592133407542,0.0876613809293917,-0.7925554980683871,0.0196025769524365,95,0.75,0.0957993804105328
100.0,0.073578015769773,3.385308639302317,0.0313592133407542,0.0876613809293917,-0.7925554980683871,0.0196025769524365,100,0.75,0.1598962432470587
100.0,0.073578015769773,3.385308639302317,0.0313592133407542,0.0876613809293917,-0.7925554980683871,0.0196025769524365,105,0.75,0.2514820365063333
100.0,0.073578015769773,3.385308639302317,0.0313592133407542,0.0876613809293917,-0.7925554980683871,0.0196025769524365,110,0.75,0.3753815291210589
100.0,0.073578015769773,3.385308639302317,0.0313592133407542,0.0876613809293917,-0.7925554980683871,0.0196025769524365,90,1.0,0.086518834128443
100.0,0.073578015769773,3.385308639302317,0.0313592133407542,0.0876613809293917,-0.7925554980683871,0.0196025769524365,95,1.0,0.1451898944820424
100.0,0.073578015769773,3.385308639302317,0.0313592133407542,0.0876613809293917,-0.7925554980683871,0.0196025769524365,100,1.0,0.230192982644656
100.0,0.073578015769773,3.385308639302317,0.0313592133407542,0.0876613809293917,-0.7925554980683871,0.0196025769524365,105,1.0,0.3469904134815547
100.0,0.073578015769773,3.385308639302317,0.0313592133407542,0.0876613809293917,-0.7925554980683871,0.0196025769524365,110,1.0,0.5002438807722385
100.0,0.0266282123469574,0.3765558676402712,0.0997345019419799,0.064417473613596,-0.9063769452017242,0.0925152562079489,90,0.5,0.0582353864437736
100.0,0.0266282123469574,0.3765558676402712,0.0997345019419799,0.064417473613596,-0.9063769452017242,0.0925152562079489,95,0.5,0.1564202916326731
100.0,0.0266282123469574,0.3765558676402712,0.0997345019419799,0.064417473613596,-0.9063769452017242,0.0925152562079489,100,0.5,0.3849936318642584
100.0,0.0266282123469574,0.3765558676402712,0.0997345019419799,0.064417473613596,-0.9063769452017242,0.0925152562079489,105,0.5,0.8851456751333098
100.0,0.0266282123469574,0.3765558676402712,0.0997345019419799,0.064417473613596,-0.9063769452017242,0.0925152562079489,110,0.5,1.973748417568844
100.0,0.0266282123469574,0.3765558676402712,0.0997345019419799,0.064417473613596,-0.9063769452017242,0.0925152562079489,90,0.75,0.1250009823693509
100.0,0.0266282123469574,0.3765558676402712,0.0997345019419799,0.064417473613596,-0.9063769452017242,0.0925152562079489,95,0.75,0.2729712617044928
100.0,0.0266282123469574,0.3765558676402712,0.0997345019419799,0.064417473613596,-0.9063769452017242,0.0925152562079489,100,0.75,0.5656346542491284
100.0,0.0266282123469574,0.3765558676402712,0.0997345019419799,0.064417473613596,-0.9063769452017242,0.0925152562079489,105,0.75,1.1304315741496431
100.0,0.0266282123469574,0.3765558676402712,0.0997345019419799,0.064417473613596,-0.9063769452017242,0.0925152562079489,110,0.75,2.242661623555046
100.0,0.0266282123469574,0.3765558676402712,0.0997345019419799,0.064417473613596,-0.9063769452017242,0.0925152562079489,90,1.0,0.2037965024356334
100.0,0.0266282123469574,0.3765558676402712,0.0997345019419799,0.064417473613596,-0.9063769452017242,0.0925152562079489,95,1.0,0.3953325334766333
100.0,0.0266282123469574,0.3765558676402712,0.0997345019419799,0.064417473613596,-0.9063769452017242,0.0925152562079489,100,1.0,0.7397954888363776
100.0,0.0266282123469574,0.3765558676402712,0.0997345019419799,0.064417473613596,-0.9063769452017242,0.0925152562079489,105,1.0,1.3514137493597025
100.0,0.0266282123469574,0.3765558676402712,0.0997345019419799,0.064417473613596,-0.9063769452017242,0.0925152562079489,110,1.0,2.4575443297919835
100.0,0.0541599871240028,4.394817819684247,0.0389200915402812,0.0603498405538891,-0.753381889743135,0.0794457229663509,90,0.5,0.0962849924394833
100.0,0.0541599871240028,4.394817819684247,0.0389200915402812,0.0603498405538891,-0.753381889743135,0.0794457229663509,95,0.5,0.2160825803028627
100.0,0.0541599871240028,4.394817819684247,0.0389200915402812,0.0603498405538891,-0.753381889743135,0.0794457229663509,100,0.5,0.4377623440979405
100.0,0.0541599871240028,4.394817819684247,0.0389200915402812,0.0603498405538891,-0.753381889743135,0.0794457229663509,105,0.5,0.8108470994464652
100.0,0.0541599871240028,4.394817819684247,0.0389200915402812,0.0603498405538891,-0.753381889743135,0.0794457229663509,110,0.5,1.3914085099118054
100.0,0.0541599871240028,4.394817819684247,0.0389200915402812,0.0603498405538891,-0.753381889743135,0.0794457229663509,90,0.75,0.1923239610431864
100.0,0.0541599871240028,4.394817819684247,0.0389200915402812,0.0603498405538891,-0.753381889743135,0.0794457229663509,95,0.75,0.3789721281958189
100.0,0.0541599871240028,4.394817819684247,0.0389200915402812,0.0603498405538891,-0.753381889743135,0.0794457229663509,100,0.75,0.6914743367237755
100.0,0.0541599871240028,4.394817819684247,0.0389200915402812,0.0603498405538891,-0.753381889743135,0.0794457229663509,105,0.75,1.1787721942871032
100.0,0.0541599871240028,4.394817819684247,0.0389200915402812,0.0603498405538891,-0.753381889743135,0.0794457229663509,110,0.75,1.8941644874868029
100.0,0.0541599871240028,4.394817819684247,0.0389200915402812,0.0603498405538891,-0.753381889743135,0.0794457229663509,90,1.0,0.3003391547823311
100.0,0.0541599871240028,4.394817819684247,0.0389200915402812,0.0603498405538891,-0.753381889743135,0.0794457229663509,95,1.0,0.5492073112990705
100.0,0.0541599871240028,4.394817819684247,0.0389200915402812,0.0603498405538891,-0.753381889743135,0.0794457229663509,100,1.0,0.9424672597091002
100.0,0.0541599871240028,4.394817819684247,0.0389200915402812,0.0603498405538891,-0.753381889743135,0.0794457229663509,105,1.0,1.5290357244032462
100.0,0.0541599871240028,4.394817819684247,0.0389200915402812,0.0603498405538891,-0.753381889743135,0.0794457229663509,110,1.0,2.3620820368143125
100.0,0.0077107583800717,3.771794424269809,0.018477437951992,0.1035995325549222,-0.903005183331814,0.0806202814523357,90,0.5,0.0167226883947793
100.0,0.0077107583800717,3.771794424269809,0.018477437951992,0.1035995325549222,-0.903005183331814,0.0806202814523357,95,0.5,0.0747515709489327
100.0,0.0077107583800717,3.771794424269809,0.018477437951992,0.1035995325549222,-0.903005183331814,0.0806202814523357,100,0.5,0.3001422997046326
100.0,0.0077107583800717,3.771794424269809,0.018477437951992,0.1035995325549222,-0.903005183331814,0.0806202814523357,105,0.5,1.3585499279449271
100.0,0.0077107583800717,3.771794424269809,0.018477437951992,0.1035995325549222,-0.903005183331814,0.0806202814523357,110,0.5,3.212685360091428
100.0,0.0077107583800717,3.771794424269809,0.018477437951992,0.1035995325549222,-0.903005183331814,0.0806202814523357,90,0.75,0.0480418691921947
100.0,0.0077107583800717,3.771794424269809,0.018477437951992,0.1035995325549222,-0.903005183331814,0.0806202814523357,95,0.75,0.1559466081314828
100.0,0.0077107583800717,3.771794424269809,0.018477437951992,0.1035995325549222,-0.903005183331814,0.0806202814523357,100,0.75,0.471333342077662
100.0,0.0077107583800717,3.771794424269809,0.018477437951992,0.1035995325549222,-0.903005183331814,0.0806202814523357,105,0.75,1.4839701803692615
100.0,0.0077107583800717,3.771794424269809,0.018477437951992,0.1035995325549222,-0.903005183331814,0.0806202814523357,110,0.75,3.8407745312858106
100.0,0.0077107583800717,3.771794424269809,0.018477437951992,0.1035995325549222,-0.903005183331814,0.0806202814523357,90,1.0,0.0917258573333364
100.0,0.0077107583800717,3.771794424269809,0.018477437951992,0.1035995325549222,-0.903005183331814,0.0806202814523357,95,1.0,0.2497772642730067
100.0,0.0077107583800717,3.771794424269809,0.018477437951992,0.1035995325549222,-0.903005183331814,0.0806202814523357,100,1.0,0.6424492352361457
100.0,0.0077107583800717,3.771794424269809,0.018477437951992,0.1035995325549222,-0.903005183331814,0.0806202814523357,105,1.0,1.678277560700065
100.0,0.0077107583800717,3.771794424269809,0.018477437951992,0.1035995325549222,-0.903005183331814,0.0806202814523357,110,1.0,4.284450492576045
100.0,0.0751713343846622,3.917157937356593,0.0590394850333964,0.0766246751468248,-0.8003248009992352,0.0789466572104445,90,0.5,0.1233972776081033
100.0,0.0751713343846622,3.917157937356593,0.0590394850333964,0.0766246751468248,-0.8003248009992352,0.0789466572104445,95,0.5,0.2360841566922475
100.0,0.0751713343846622,3.917157937356593,0.0590394850333964,0.0766246751468248,-0.8003248009992352,0.0789466572104445,100,0.5,0.4201042511395423
100.0,0.0751713343846622,3.917157937356593,0.0590394850333964,0.0766246751468248,-0.8003248009992352,0.0789466572104445,105,0.5,0.7015555805763771
100.0,0.0751713343846622,3.917157937356593,0.0590394850333964,0.0766246751468248,-0.8003248009992352,0.0789466572104445,110,0.5,1.1094066679400996
100.0,0.0751713343846622,3.917157937356593,0.0590394850333964,0.0766246751468248,-0.8003248009992352,0.0789466572104445,90,0.75,0.2399898269468701
100.0,0.0751713343846622,3.917157937356593,0.0590394850333964,0.0766246751468248,-0.8003248009992352,0.0789466572104445,95,0.75,0.4129071474408627
100.0,0.0751713343846622,3.917157937356593,0.0590394850333964,0.0766246751468248,-0.8003248009992352,0.0789466572104445,100,0.75,0.6724294744367114
100.0,0.0751713343846622,3.917157937356593,0.0590394850333964,0.0766246751468248,-0.8003248009992352,0.0789466572104445,105,0.75,1.04361734778346
100.0,0.0751713343846622,3.917157937356593,0.0590394850333964,0.0766246751468248,-0.8003248009992352,0.0789466572104445,110,0.75,1.553535177199196
100.0,0.0751713343846622,3.917157937356593,0.0590394850333964,0.0766246751468248,-0.8003248009992352,0.0789466572104445,90,1.0,0.3708708247556829
100.0,0.0751713343846622,3.917157937356593,0.0590394850333964,0.0766246751468248,-0.8003248009992352,0.0789466572104445,95,1.0,0.600775169334451
100.0,0.0751713343846622,3.917157937356593,0.0590394850333964,0.0766246751468248,-0.8003248009992352,0.0789466572104445,100,1.0,0.9289815121675904
100.0,0.0751713343846622,3.917157937356593,0.0590394850333964,0.0766246751468248,-0.8003248009992352,0.0789466572104445,105,1.0,1.3799011712082123
100.0,0.0751713343846622,3.917157937356593,0.0590394850333964,0.0766246751468248,-0.8003248009992352,0.0789466572104445,110,1.0,1.9794936036186872
100.0,0.0852323010660666,1.7550016871181549,0.0537281710097396,0.1180707940731095,-0.916535302532576,0.0775607145338249,90,0.5,0.1345616490193268
100.0,0.0852323010660666,1.7550016871181549,0.0537281710097396,0.1180707940731095,-0.916535302532576,0.0775607145338249,95,0.5,0.2423816816928719
100.0,0.0852323010660666,1.7550016871181549,0.0537281710097396,0.1180707940731095,-0.916535302532576,0.0775607145338249,100,0.5,0.4124841045149514
100.0,0.0852323010660666,1.7550016871181549,0.0537281710097396,0.1180707940731095,-0.916535302532576,0.0775607145338249,105,0.5,0.6680252582429063
100.0,0.0852323010660666,1.7550016871181549,0.0537281710097396,0.1180707940731095,-0.916535302532576,0.0775607145338249,110,0.5,1.0369063931682287
100.0,0.0852323010660666,1.7550016871181549,0.0537281710097396,0.1180707940731095,-0.916535302532576,0.0775607145338249,90,0.75,0.2615388032474652
100.0,0.0852323010660666,1.7550016871181549,0.0537281710097396,0.1180707940731095,-0.916535302532576,0.0775607145338249,95,0.75,0.4296375785881583
100.0,0.0852323010660666,1.7550016871181549,0.0537281710097396,0.1180707940731095,-0.916535302532576,0.0775607145338249,100,0.75,0.6753639648090095
100.0,0.0852323010660666,1.7550016871181549,0.0537281710097396,0.1180707940731095,-0.916535302532576,0.0775607145338249,105,0.75,1.021618203026243
100.0,0.0852323010660666,1.7550016871181549,0.0537281710097396,0.1180707940731095,-0.916535302532576,0.0775607145338249,110,0.75,1.4949239083889907
100.0,0.0852323010660666,1.7550016871181549,0.0537281710097396,0.1180707940731095,-0.916535302532576,0.0775607145338249,90,1.0,0.4065661636397624
100.0,0.0852323010660666,1.7550016871181549,0.0537281710097396,0.1180707940731095,-0.916535302532576,0.0775607145338249,95,1.0,0.6339363177233484
100.0,0.0852323010660666,1.7550016871181549,0.0537281710097396,0.1180707940731095,-0.916535302532576,0.0775607145338249,100,1.0,0.9513200682032696
100.0,0.0852323010660666,1.7550016871181549,0.0537281710097396,0.1180707940731095,-0.916535302532576,0.0775607145338249,105,1.0,1.38140665787372
100.0,0.0852323010660666,1.7550016871181549,0.0537281710097396,0.1180707940731095,-0.916535302532576,0.0775607145338249,110,1.0,1.949757553224618
100.0,0.0838170845934513,4.291242594164908,0.0555677699056757,0.1085579760858966,-0.1541080536458307,0.0655308298864729,90,0.5,0.1071367599238479
100.0,0.0838170845934513,4.291242594164908,0.0555677699056757,0.1085579760858966,-0.1541080536458307,0.0655308298864729,95,0.5,0.2035915890286346
100.0,0.0838170845934513,4.291242594164908,0.0555677699056757,0.1085579760858966,-0.1541080536458307,0.0655308298864729,100,0.5,0.3572360559763421
100.0,0.0838170845934513,4.291242594164908,0.0555677699056757,0.1085579760858966,-0.1541080536458307,0.0655308298864729,105,0.5,0.5849491849999815
100.0,0.0838170845934513,4.291242594164908,0.0555677699056757,0.1085579760858966,-0.1541080536458307,0.0655308298864729,110,0.5,0.9027297520809884
100.0,0.0838170845934513,4.291242594164908,0.0555677699056757,0.1085579760858966,-0.1541080536458307,0.0655308298864729,90,0.75,0.2057029843001263
100.0,0.0838170845934513,4.291242594164908,0.0555677699056757,0.1085579760858966,-0.1541080536458307,0.0655308298864729,95,0.75,0.353860624262956
100.0,0.0838170845934513,4.291242594164908,0.0555677699056757,0.1085579760858966,-0.1541080536458307,0.0655308298864729,100,0.75,0.5726970381682888
100.0,0.0838170845934513,4.291242594164908,0.0555677699056757,0.1085579760858966,-0.1541080536458307,0.0655308298864729,105,0.75,0.8788975443208518
100.0,0.0838170845934513,4.291242594164908,0.0555677699056757,0.1085579760858966,-0.1541080536458307,0.0655308298864729,110,0.75,1.288020075577812
100.0,0.0838170845934513,4.291242594164908,0.0555677699056757,0.1085579760858966,-0.1541080536458307,0.0655308298864729,90,1.0,0.3151595418681578
100.0,0.0838170845934513,4.291242594164908,0.0555677699056757,0.1085579760858966,-0.1541080536458307,0.0655308298864729,95,1.0,0.5120755957408916
100.0,0.0838170845934513,4.291242594164908,0.0555677699056757,0.1085579760858966,-0.1541080536458307,0.0655308298864729,100,1.0,0.790226803036572
100.0,0.0838170845934513,4.291242594164908,0.0555677699056757,0.1085579760858966,-0.1541080536458307,0.0655308298864729,105,1.0,1.1662943984948484
100.0,0.0838170845934513,4.291242594164908,0.0555677699056757,0.1085579760858966,-0.1541080536458307,0.0655308298864729,110,1.0,1.6557612989675334
100.0,0.0879851286724583,4.63876246541907,0.0193715898058587,0.0998677242187777,-0.7597997913372206,0.0808991611113202,90,0.5,0.1514381543054905
100.0,0.0879851286724583,4.63876246541907,0.0193715898058587,0.0998677242187777,-0.7597997913372206,0.0808991611113202,95,0.5,0.3168919700264898
100.0,0.0879851286724583,4.63876246541907,0.0193715898058587,0.0998677242187777,-0.7597997913372206,0.0808991611113202,100,0.5,0.5994389033687408
100.0,0.0879851286724583,4.63876246541907,0.0193715898058587,0.0998677242187777,-0.7597997913372206,0.0808991611113202,105,0.5,1.0347791717803307
100.0,0.0879851286724583,4.63876246541907,0.0193715898058587,0.0998677242187777,-0.7597997913372206,0.0808991611113202,110,0.5,1.6464543374603835
100.0,0.0879851286724583,4.63876246541907,0.0193715898058587,0.0998677242187777,-0.7597997913372206,0.0808991611113202,90,0.75,0.2896069172309743
100.0,0.0879851286724583,4.63876246541907,0.0193715898058587,0.0998677242187777,-0.7597997913372206,0.0808991611113202,95,0.75,0.5575643370545738
100.0,0.0879851286724583,4.63876246541907,0.0193715898058587,0.0998677242187777,-0.7597997913372206,0.0808991611113202,100,0.75,0.9851958945313788
100.0,0.0879851286724583,4.63876246541907,0.0193715898058587,0.0998677242187777,-0.7597997913372206,0.0808991611113202,105,0.75,1.609815854973034
100.0,0.0879851286724583,4.63876246541907,0.0193715898058587,0.0998677242187777,-0.7597997913372206,0.0808991611113202,110,0.75,2.451628923456319
100.0,0.0879851286724583,4.63876246541907,0.0193715898058587,0.0998677242187777,-0.7597997913372206,0.0808991611113202,90,1.0,0.4305668278397598
100.0,0.0879851286724583,4.63876246541907,0.0193715898058587,0.0998677242187777,-0.7597997913372206,0.0808991611113202,95,1.0,0.7920416700438246
100.0,0.0879851286724583,4.63876246541907,0.0193715898058587,0.0998677242187777,-0.7597997913372206,0.0808991611113202,100,1.0,1.3486835376618744
100.0,0.0879851286724583,4.63876246541907,0.0193715898058587,0.0998677242187777,-0.7597997913372206,0.0808991611113202,105,1.0,2.139736128642408
100.0,0.0879851286724583,4.63876246541907,0.0193715898058587,0.0998677242187777,-0.7597997913372206,0.0808991611113202,110,1.0,3.1840269386375244
100.0,0.0202550422916579,4.613568122648087,0.0464141997023249,0.086080979536592,-0.8931394736780711,0.0398337832160221,90,0.5,0.0280070711400466
100.0,0.0202550422916579,4.613568122648087,0.0464141997023249,0.086080979536592,-0.8931394736780711,0.0398337832160221,95,0.5,0.0671299778418621
100.0,0.0202550422916579,4.613568122648087,0.0464141997023249,0.086080979536592,-0.8931394736780711,0.0398337832160221,100,0.5,0.1452236760205307
100.0,0.0202550422916579,4.613568122648087,0.0464141997023249,0.086080979536592,-0.8931394736780711,0.0398337832160221,105,0.5,0.2885630167731339
100.0,0.0202550422916579,4.613568122648087,0.0464141997023249,0.086080979536592,-0.8931394736780711,0.0398337832160221,110,0.5,0.5404179687451425
100.0,0.0202550422916579,4.613568122648087,0.0464141997023249,0.086080979536592,-0.8931394736780711,0.0398337832160221,90,0.75,0.0670519213695102
100.0,0.0202550422916579,4.613568122648087,0.0464141997023249,0.086080979536592,-0.8931394736780711,0.0398337832160221,95,0.75,0.1321342659994697
100.0,0.0202550422916579,4.613568122648087,0.0464141997023249,0.086080979536592,-0.8931394736780711,0.0398337832160221,100,0.75,0.2425093216241762
100.0,0.0202550422916579,4.613568122648087,0.0464141997023249,0.086080979536592,-0.8931394736780711,0.0398337832160221,105,0.75,0.4189995805227244
100.0,0.0202550422916579,4.613568122648087,0.0464141997023249,0.086080979536592,-0.8931394736780711,0.0398337832160221,110,0.75,0.6904109427548075
100.0,0.0202550422916579,4.613568122648087,0.0464141997023249,0.086080979536592,-0.8931394736780711,0.0398337832160221,90,1.0,0.1176532503022302
100.0,0.0202550422916579,4.613568122648087,0.0464141997023249,0.086080979536592,-0.8931394736780711,0.0398337832160221,95,1.0,0.2088456517199617
100.0,0.0202550422916579,4.613568122648087,0.0464141997023249,0.086080979536592,-0.8931394736780711,0.0398337832160221,100,1.0,0.3503976832964515
100.0,0.0202550422916579,4.613568122648087,0.0464141997023249,0.086080979536592,-0.8931394736780711,0.0398337832160221,105,1.0,0.5603345600276981
100.0,0.0202550422916579,4.613568122648087,0.0464141997023249,0.086080979536592,-0.8931394736780711,0.0398337832160221,110,1.0,0.8617928400699864
100.0,0.0821464646629425,3.048338545384546,0.0900082775359622,0.0819293876257873,-0.3019388076122716,0.0139049368173559,90,0.5,0.0169638024546157
100.0,0.0821464646629425,3.048338545384546,0.0900082775359622,0.0819293876257873,-0.3019388076122716,0.0139049368173559,95,0.5,0.0290799631346496
100.0,0.0821464646629425,3.048338545384546,0.0900082775359622,0.0819293876257873,-0.3019388076122716,0.0139049368173559,100,0.5,0.0468574828838344
100.0,0.0821464646629425,3.048338545384546,0.0900082775359622,0.0819293876257873,-0.3019388076122716,0.0139049368173559,105,0.5,0.0716122543715833
100.0,0.0821464646629425,3.048338545384546,0.0900082775359622,0.0819293876257873,-0.3019388076122716,0.0139049368173559,110,0.5,0.1046508341386527
100.0,0.0821464646629425,3.048338545384546,0.0900082775359622,0.0819293876257873,-0.3019388076122716,0.0139049368173559,90,0.75,0.0334882495606487
100.0,0.0821464646629425,3.048338545384546,0.0900082775359622,0.0819293876257873,-0.3019388076122716,0.0139049368173559,95,0.75,0.0519879538304195
100.0,0.0821464646629425,3.048338545384546,0.0900082775359622,0.0819293876257873,-0.3019388076122716,0.0139049368173559,100,0.75,0.0770449072160897
100.0,0.0821464646629425,3.048338545384546,0.0900082775359622,0.0819293876257873,-0.3019388076122716,0.0139049368173559,105,0.75,0.1097866639250817
100.0,0.0821464646629425,3.048338545384546,0.0900082775359622,0.0819293876257873,-0.3019388076122716,0.0139049368173559,110,0.75,0.1513031189698637
100.0,0.0821464646629425,3.048338545384546,0.0900082775359622,0.0819293876257873,-0.3019388076122716,0.0139049368173559,90,1.0,0.0528557893422014
100.0,0.0821464646629425,3.048338545384546,0.0900082775359622,0.0819293876257873,-0.3019388076122716,0.0139049368173559,95,1.0,0.0777357870247108
100.0,0.0821464646629425,3.048338545384546,0.0900082775359622,0.0819293876257873,-0.3019388076122716,0.0139049368173559,100,1.0,0.1098529163631809
100.0,0.0821464646629425,3.048338545384546,0.0900082775359622,0.0819293876257873,-0.3019388076122716,0.0139049368173559,105,1.0,0.1502307491462655
100.0,0.0821464646629425,3.048338545384546,0.0900082775359622,0.0819293876257873,-0.3019388076122716,0.0139049368173559,110,1.0,0.1998356246959218
100.0,0.0655531823934511,4.414246846417652,0.0821991480728373,0.0977188220541627,-0.3391297723551716,0.0486371153184296,90,0.5,0.0670272034977221
100.0,0.0655531823934511,4.414246846417652,0.0821991480728373,0.0977188220541627,-0.3391297723551716,0.0486371153184296,95,0.5,0.1220145829618477
100.0,0.0655531823934511,4.414246846417652,0.0821991480728373,0.0977188220541627,-0.3391297723551716,0.0486371153184296,100,0.5,0.2076739065544508
100.0,0.0655531823934511,4.414246846417652,0.0821991480728373,0.0977188220541627,-0.3391297723551716,0.0486371153184296,105,0.5,0.3337415515727038
100.0,0.0655531823934511,4.414246846417652,0.0821991480728373,0.0977188220541627,-0.3391297723551716,0.0486371153184296,110,0.5,0.5111685974914426
100.0,0.0655531823934511,4.414246846417652,0.0821991480728373,0.0977188220541627,-0.3391297723551716,0.0486371153184296,90,0.75,0.1345926368087378
100.0,0.0655531823934511,4.414246846417652,0.0821991480728373,0.0977188220541627,-0.3391297723551716,0.0486371153184296,95,0.75,0.2187834666888353
100.0,0.0655531823934511,4.414246846417652,0.0821991480728373,0.0977188220541627,-0.3391297723551716,0.0486371153184296,100,0.75,0.3384513237960513
100.0,0.0655531823934511,4.414246846417652,0.0821991480728373,0.0977188220541627,-0.3391297723551716,0.0486371153184296,105,0.75,0.5020187150533975
100.0,0.0655531823934511,4.414246846417652,0.0821991480728373,0.0977188220541627,-0.3391297723551716,0.0486371153184296,110,0.75,0.7186363586775535
100.0,0.0655531823934511,4.414246846417652,0.0821991480728373,0.0977188220541627,-0.3391297723551716,0.0486371153184296,90,1.0,0.2138811666116051
100.0,0.0655531823934511,4.414246846417652,0.0821991480728373,0.0977188220541627,-0.3391297723551716,0.0486371153184296,95,1.0,0.3270242206874316
100.0,0.0655531823934511,4.414246846417652,0.0821991480728373,0.0977188220541627,-0.3391297723551716,0.0486371153184296,100,1.0,0.4794195160860894
100.0,0.0655531823934511,4.414246846417652,0.0821991480728373,0.0977188220541627,-0.3391297723551716,0.0486371153184296,105,1.0,0.6787387100565354
100.0,0.0655531823934511,4.414246846417652,0.0821991480728373,0.0977188220541627,-0.3391297723551716,0.0486371153184296,110,1.0,0.9331078320365088
100.0,0.0296457860700342,4.356688398966609,0.0700221279615855,0.0621573820262541,-0.2230414862747151,0.0752885641954561,90,0.5,0.0707550453293826
100.0,0.0296457860700342,4.356688398966609,0.0700221279615855,0.0621573820262541,-0.2230414862747151,0.0752885641954561,95,0.5,0.1517919908074869
100.0,0.0296457860700342,4.356688398966609,0.0700221279615855,0.0621573820262541,-0.2230414862747151,0.0752885641954561,100,0.5,0.2979644567636272
100.0,0.0296457860700342,4.356688398966609,0.0700221279615855,0.0621573820262541,-0.2230414862747151,0.0752885641954561,105,0.5,0.5444494262364774
100.0,0.0296457860700342,4.356688398966609,0.0700221279615855,0.0621573820262541,-0.2230414862747151,0.0752885641954561,110,0.5,0.9454571193992792
100.0,0.0296457860700342,4.356688398966609,0.0700221279615855,0.0621573820262541,-0.2230414862747151,0.0752885641954561,90,0.75,0.1549260659053026
100.0,0.0296457860700342,4.356688398966609,0.0700221279615855,0.0621573820262541,-0.2230414862747151,0.0752885641954561,95,0.75,0.2817235393699637
100.0,0.0296457860700342,4.356688398966609,0.0700221279615855,0.0621573820262541,-0.2230414862747151,0.0752885641954561,100,0.75,0.4821581889360944
100.0,0.0296457860700342,4.356688398966609,0.0700221279615855,0.0621573820262541,-0.2230414862747151,0.0752885641954561,105,0.75,0.7851121987346454
100.0,0.0296457860700342,4.356688398966609,0.0700221279615855,0.0621573820262541,-0.2230414862747151,0.0752885641954561,110,0.75,1.2306635589283967
100.0,0.0296457860700342,4.356688398966609,0.0700221279615855,0.0621573820262541,-0.2230414862747151,0.0752885641954561,90,1.0,0.2575071802559932
100.0,0.0296457860700342,4.356688398966609,0.0700221279615855,0.0621573820262541,-0.2230414862747151,0.0752885641954561,95,1.0,0.4294714606393501
100.0,0.0296457860700342,4.356688398966609,0.0700221279615855,0.0621573820262541,-0.2230414862747151,0.0752885641954561,100,1.0,0.6821496069421684
100.0,0.0296457860700342,4.356688398966609,0.0700221279615855,0.0621573820262541,-0.2230414862747151,0.0752885641954561,105,1.0,1.0410312603130372
100.0,0.0296457860700342,4.356688398966609,0.0700221279615855,0.0621573820262541,-0.2230414862747151,0.0752885641954561,110,1.0,1.5396716031206203
100.0,0.035107018223125,4.0206875397129815,0.0648932499814988,0.0749660791029544,-0.6421541000896039,0.0790310132326701,90,0.5,0.0787447005326054
100.0,0.035107018223125,4.0206875397129815,0.0648932499814988,0.0749660791029544,-0.6421541000896039,0.0790310132326701,95,0.5,0.1689194666785529
100.0,0.035107018223125,4.0206875397129815,0.0648932499814988,0.0749660791029544,-0.6421541000896039,0.0790310132326701,100,0.5,0.3335455174930963
100.0,0.035107018223125,4.0206875397129815,0.0648932499814988,0.0749660791029544,-0.6421541000896039,0.0790310132326701,105,0.5,0.6153819480767098
100.0,0.035107018223125,4.0206875397129815,0.0648932499814988,0.0749660791029544,-0.6421541000896039,0.0790310132326701,110,0.5,1.080688773246882
100.0,0.035107018223125,4.0206875397129815,0.0648932499814988,0.0749660791029544,-0.6421541000896039,0.0790310132326701,90,0.75,0.1687538933982524
100.0,0.035107018223125,4.0206875397129815,0.0648932499814988,0.0749660791029544,-0.6421541000896039,0.0790310132326701,95,0.75,0.3090387451391474
100.0,0.035107018223125,4.0206875397129815,0.0648932499814988,0.0749660791029544,-0.6421541000896039,0.0790310132326701,100,0.75,0.5340444856149968
100.0,0.035107018223125,4.0206875397129815,0.0648932499814988,0.0749660791029544,-0.6421541000896039,0.0790310132326701,105,0.75,0.8796135578088489
100.0,0.035107018223125,4.0206875397129815,0.0648932499814988,0.0749660791029544,-0.6421541000896039,0.0790310132326701,110,0.75,1.3973582077055582
100.0,0.035107018223125,4.0206875397129815,0.0648932499814988,0.0749660791029544,-0.6421541000896039,0.0790310132326701,90,1.0,0.2774374325908963
100.0,0.035107018223125,4.0206875397129815,0.0648932499814988,0.0749660791029544,-0.6421541000896039,0.0790310132326701,95,1.0,0.4667167708171593
100.0,0.035107018223125,4.0206875397129815,0.0648932499814988,0.0749660791029544,-0.6421541000896039,0.0790310132326701,100,1.0,0.7490841058707014
100.0,0.035107018223125,4.0206875397129815,0.0648932499814988,0.0749660791029544,-0.6421541000896039,0.0790310132326701,105,1.0,1.1567352645145084
100.0,0.035107018223125,4.0206875397129815,0.0648932499814988,0.0749660791029544,-0.6421541000896039,0.0790310132326701,110,1.0,1.733609099354318
100.0,0.0960326427179668,1.803748630836163,0.0524868282789855,0.0550860218623069,-0.4564708271883929,0.0674093669916965,90,0.5,0.1221627231755526
